431   J1032-5206      158.115375    -52.102361
432   J1032-5911      158.029167    -59.166667
433   J1034-3224      158.581296    -32.407217
434   J1035-6345      158.762833    -63.755114
435   J1035-6720      158.864492    -67.336859
436   J1036-4926      159.054471    -49.439381
437   J1036-6559      159.083500    -65.985908
438   J1036-8317      159.000000    -83.283333
439   J1038+0032      159.612221      0.545444
440   J1038-5831      159.582083    -58.524217
441   J1041-1942      160.400817    -19.703781
442   J1042-5521      160.502542    -55.351528
443   J1043-6116      160.980375    -61.280778
444   J1044-5737      161.136667    -57.622028
445   J1045-4509      161.459112    -45.165034
446   J1046+0304      161.680125      3.068583
447   J1046-5813      161.578625    -58.231056
448   J1047-3032      161.753390    -30.538334
449   J1047-6709      161.867842    -67.164185
450   J1048+2339      162.180910     23.664836
451   J1048-5832      162.050833    -58.534944
452   J1048-5838      162.052338    -58.638617
453   J1049-5833      162.459750    -58.562389
454   J1050-5953      162.529667    -59.889278
455   J1052-5954      163.158792    -59.912250
456   J1052-6348      163.222458    -63.804611
457   J1054-5943      163.740625    -59.720583
458   J1054-5946      163.626917    -59.775278
459   J1054-6452      163.536833    -64.877083
460   J1055-6022      163.952083    -60.381111
461   J1055-6028      163.913292    -60.477083
462   J1055-6236      163.977542    -62.613417
463   J1055-6905      163.936292    -69.086500
464   J1056-5709      164.182458    -57.159583
465   J1056-6258      164.106458    -62.979889
466   J1056-7117      164.191583    -71.298165
467   J1057-4754      164.471408    -47.916000
468   J1057-5226      164.495688    -52.448961
469   J1057-5851      164.289583    -58.851944
470   J1057-7914      164.364167    -79.240056
471   J1058-5957      164.642708    -59.960111
472   J1059-5742      164.753750    -57.703944
473   J1101-6101      165.437333    -61.027667
474   J1101-6424      165.404968    -64.410926
475   J1101+65        165.500000     65.116667
476   J1103-5403      165.888725    -54.062013
477   J1103-6025      165.881167    -60.426775
478   J1104-6103      166.071925    -61.051078
479   J1105-43        166.350000    -43.950278
480   J1105-6037      166.252000    -60.621194
481   J1105-6107      166.359042    -61.130944
482   J1106-6438      166.618500    -64.650000
